"patron","x","y"
"p09",0.136252239363609,0.0880645549230495
"p09",0.209052190096845,0.908887322537858
"p09",0.206092048981567,0.888314226256147
"p09",0.216222480500153,0.905488216697292
"p09",0.221986111659155,0.90971877575913
"p09",0.545306562960221,0.596002084756988
"p09",0.556250784772145,0.515724329553755
"p09",0.547501810034226,0.550545938414882
"p09",0.209512125647638,0.437222460802907
"p09",0.21695287653311,0.478874193290488
"p09",0.221053665987615,0.412881239685795
"p09",0.256440634025265,0.437396538455069
"p09",0.206314326214188,0.429010271351055
"p09",0.216448295931393,0.448643739068112
"p09",0.217430126162484,0.429260901073963
"p09",0.357540149830577,0.332981088414262
"p09",0.331947915017728,0.304293877522037
"p09",0.330627864611924,0.340086202782127
"p09",0.333800458313281,0.311953497300612
"p09",0.332865983831194,0.337948142387139
"p09",0.329668474105979,0.369751120973868
"p09",0.35719188524964,0.311825835445834
"p09",0.416212283819512,0.21673341165708
"p09",0.448501695036008,0.204543153307155
"p09",0.436347597678964,0.227521464991347
"p09",0.43629363113488,0.210974418758441
"p09",0.435740648202369,0.201098119959048
"p09",0.414324744365302,0.21839916605736
"p09",0.991202574824944,0.255688449194241
"p09",0.704738225637369,0.734850902441881
"p09",0.723844805105503,0.755486591703187
"p09",0.709338238949134,0.726541823166258
"p09",0.698443371382771,0.713852367946737
"p09",0.709203717163262,0.752846288347495
"p09",0.740845441065858,0.701734533813166
"p09",0.226457942769807,0.914446355299409
"p09",0.207413040844884,0.85921675108012
"p09",0.230997587894832,0.940906397452705
"p09",0.202215122825975,0.918300529616605
"p09",0.235688247036624,0.923901244291909
"p09",0.389630791203937,0.733023529181255
"p09",0.402335975972593,0.761388219362336
"p09",0.380500021988054,0.758818183303997
"p09",0.414116069489839,0.740312289731146
"p09",0.3595023258117,0.742516814698789
"p09",0.397074104210025,0.738777719263055
"p09",0.341032591784333,0.0972335680539863
"p09",0.342623514934641,0.105099822378247
"p09",0.377961676850199,0.16728710508179
"p09",0.298114380364238,0.129745757324019
"p09",0.325771093512935,0.133065282488432
"p09",0.329469159076823,0.12593903303139
"p09",0.335263957885456,0.129886161940958
"p09",0.316346942445228,0.132448656615023
"p09",0.777163720856363,0.0341440626231956
"p09",0.432697911616558,0.314158107636877
"p09",0.411734432434184,0.307783391400977
"p09",0.417682976800279,0.678328888142648
"p09",0.412047296121535,0.655941354344775
"p09",0.43871896407649,0.637095297765017
"p09",0.410372760401566,0.677818515215998
"p09",0.467732838436708,0.647616145002774
"p09",0.391802580968091,0.659842882157065
"p09",0.476955726387287,0.911517699114057
"p09",0.539652693005109,0.935648930492171
"p09",0.47161041730615,0.930344611936455
"p09",0.492872309997342,0.940953301164814
"p09",0.504165360003371,0.89190027132698
"p09",0.527871855769142,0.943403922703979
"p10",0.0359743396386892,0.936727443626937
"p10",0.188211821530859,0.421362181773589
"p10",0.1814534514449,0.456563032266044
"p10",0.159172151873404,0.493059655951749
"p10",0.087628987320024,0.488828197370895
"p10",0.159148677066308,0.501510546765668
"p10",0.127339172258889,0.512286786613814
"p10",0.135612655683936,0.5512797419545
"p10",0.648168398467538,0.0132818079004881
"p10",0.956748622833492,0.9509615707761
"p10",0.926529716976871,0.944444686860701
"p10",0.988869072592998,0.987080410443725
"p10",0.965340073083174,0.43731314733295
"p10",0.675169298150694,0.893745917053516
"p10",0.631428170002686,0.891062097571763
"p10",0.678235572380196,0.878389028275906
"p10",0.592083732126103,0.835514039667145
"p10",0.672804059154552,0.892392220750906
"p10",0.621036091570256,0.788479678955362
"p10",0.709560423169146,0.809525767054877
"p10",0.608059116387646,0.909008713035193
"p10",0.62831381008469,0.820787428422985
"p10",0.634742680964443,0.946577881719115
"p10",0.680074124238983,0.919798646063194
"p10",0.694739895844444,0.811060374062901
"p10",0.606532228275945,0.875309913184205
"p10",0.481757805444371,0.824259174660699
"p10",0.51352691552738,0.786070072592915
"p10",0.515694998491647,0.787178955861762
"p10",0.58035138588843,0.809414607169884
"p10",0.531927792781046,0.755650229394536
"p10",0.51475225859857,0.836825018676693
"p10",0.848838527635484,0.566637415636085
"p10",0.843501261623514,0.541363828233008
"p10",0.977064405921123,0.493276231776505
"p10",0.798350431900394,0.487825738045938
"p10",0.902058505070072,0.504376404979747
"p10",0.80478559132411,0.535472274402696
"p10",0.886053384627659,0.499254406059593
"p10",0.889488102458454,0.508556739994315
"p10",0.139776481687061,0.570744299861575
"p10",0.143453175503913,0.62736497613987
"p10",0.134843326953965,0.628831526534418
"p10",0.214982432712691,0.652608059131659
"p10",0.204667540197471,0.594997318715119
"p10",0.986414915805141,0.935924804192662
"p10",0.930446625384305,0.967237874856293
"p10",0.962806378167668,0.898741070183317
"p10",0.925545505427624,0.98121109570919
"p10",0.914497518201031,0.931916713656643
"p10",0.841504489681769,0.869648781523961
"p10",0.954575643815224,0.957873701205198
"p10",0.682400240394075,0.853659751250666
"p10",0.811430584682053,0.818477708990002
"p10",0.742664671733451,0.754001416975444
"p10",0.73190500424736,0.75514680530807
"p10",0.517121411579516,0.133962019445762
"p10",0.444158380307052,0.168195066918891
"p10",0.543880223563685,0.103892578464847
"p10",0.465448569511214,0.141951780714192
"p10",0.517998993641991,0.121351585889158
"p10",0.0229493770252111,0.318100138478157
"p10",0.0217809120666929,0.229043218206387
"p10",0.0366179880491234,0.238563405238261
"p10",0.056809668449688,0.202661671435239
"p10",0.342753053328108,0.477632338651138
"p10",0.276164350110246,0.466273110297402
"p10",0.327990084340333,0.557325224861747
"p10",0.349416347789822,0.505123322697182
"p10",0.294010747391691,0.511158614930231
"p10",0.256936928489133,0.589190253406187
"p10",0.430363545179222,0.566715205721305
"p10",0.330241787393567,0.514208737130378
"p10",0.382757552897519,0.524687620758376
"p10",0.368826839925776,0.480260102023807
"p10",0.562202187187656,0.016949872750201
"p10",0.972028533045208,0.150698686265539
"p10",0.565103203851259,0.761665143784833
"p10",0.653427819583444,0.772468040092036
"p10",0.684362495879592,0.806004725008071
"p10",0.611822933646105,0.904049543578749
"p10",0.687478425406525,0.822462439042542
"p10",0.67851943451932,0.791508652594493
"p10",0.413582510923368,0.988423481658634
"p10",0.461501940500617,0.905669652235629
"p10",0.536987817837897,0.971586762358142
"p10",0.502921710608683,0.992480499454956
"p10",0.469796810236567,0.987332493500024
"p10",0.460881786552513,0.927476319754492
"p10",0.461262044861418,0.965186084316081
"p10",0.380198282390785,0.953908994741432
"p10",0.00112216134584314,0.620505480583915
"p10",0.0285488827958975,0.617980279931894
"p10",0.0463783175057693,0.560497699094914
"p10",0.652601123831183,0.0539498436845627
"p10",0.655463283714459,0.0653421792715546
"p10",0.720899080711526,0.0120123675421118
"p10",0.760617833030541,0.0432268841812983
"p10",0.960009802883449,0.645797609570302
"p10",0.981031013114105,0.673015043962665
"p10",0.963472016409317,0.684970972892031
"p10",0.95075723391541,0.669023674043576
"p10",0.906891431417833,0.606376198191671
"p10",0.914758895658632,0.752090644692873
"p10",0.959701100355801,0.671830583680337
"p10",0.982136217218624,0.684528092131102
"p10",0.989002075437721,0.675979491918951
"p10",0.543961186340723,0.454748197029144
"p10",0.52774448032615,0.511992412971408
"p10",0.506899293253609,0.436523038111662
"p10",0.502173355752754,0.453838717629388
"p10",0.467570304541469,0.473463992144787
"p10",0.928307752583408,0.893580552053156
"p10",0.908586633487058,0.816702308498604
"p10",0.986214946130452,0.908572788282134
"p10",0.959216049604094,0.879543577578305
"p10",0.898869483125487,0.81738708449886
"p10",0.994025748915089,0.782976715845686
"p10",0.954277341065999,0.92945665328614
"p11",0.661398875467985,0.456355710026968
"p11",0.655784237696212,0.456743099320068
"p11",0.654451136025831,0.443839873610596
"p11",0.666943101312111,0.4662490627904
"p11",0.432340525599861,0.66091954837259
"p11",0.515418771709259,0.62799206316645
"p11",0.483983932833774,0.713097611606646
"p11",0.531678860651876,0.149058463599971
"p11",0.493084191130455,0.154794366588844
"p11",0.526414315611919,0.166392897396111
"p11",0.44325090490908,0.1400903487036
"p11",0.509062709951732,0.185378214312114
"p11",0.526041507168536,0.158584268079759
"p11",0.528113945257408,0.109080621863396
"p11",0.481271895573512,0.130825551689501
"p11",0.439602113219723,0.129906579231632
"p11",0.996666736571293,0.90768338963439
"p11",0.0437035832916538,0.942464986614813
"p11",0.0945399646154784,0.382201612735487
"p11",0.084892384998208,0.383063779401728
"p11",0.163121448017279,0.376934322961532
"p11",0.0654671727891941,0.388672328312537
"p11",0.0960095198416023,0.425996185980402
"p11",0.163125484305757,0.429516302345442
"p11",0.0889967517438347,0.633471762089888
"p11",0.099158820143275,0.544722788531473
"p11",0.0209637721904508,0.536800144304518
"p11",0.656667478118505,0.00150043636992525
"p11",0.274776249499697,0.659819848226772
"p11",0.21531355952798,0.624343745115126
"p11",0.277519370804054,0.579494878637636
"p11",0.27806207190123,0.594475953817082
"p11",0.255702332536039,0.59654201990268
"p11",0.256140096255865,0.684360954178613
"p11",0.249115867309565,0.544050887886204
"p11",0.252798409931217,0.600106499576942
"p11",0.359132306355927,0.69712735348706
"p11",0.267552959631535,0.646443357064305
"p11",0.35555980208873,0.275364569368444
"p11",0.402621382510791,0.219520001000295
"p11",0.403466601216712,0.196978941262905
"p11",0.396184511396574,0.24083395795416
"p11",0.375826884968811,0.25629017575409
"p11",0.40459451265709,0.263310768855419
"p11",0.40994697140127,0.281919131141848
"p11",0.446689555237209,0.173489063823199
"p11",0.429190717275828,0.265605703864359
"p11",0.368521495228161,0.208865431631162
"p11",0.478902392045306,0.159863188573019
"p11",0.391213720527042,0.176882067438256
"p11",0.124660065745951,0.276095929124602
"p11",0.0964858469478941,0.281337091174463
"p11",0.0650687674171638,0.298991642938882
"p11",0.0881145679017852,0.156526974480569
"p11",0.0166712678197937,0.328680695634627
"p11",0.0771706836662447,0.318998901296717
"p11",0.150252652926055,0.924997573031178
"p11",0.168364089860388,0.9054948986911
"p11",0.242878073841423,0.851906682317775
"p11",0.0859019521269666,0.845949074245844
"p11",0.282111438458742,0.272557840575052
"p11",0.318072392887147,0.324233348593583
"p11",0.327174434184422,0.338227880811501
"p11",0.345901476665034,0.357739548423711
"p11",0.310032684511555,0.33482310528385
"p11",0.328211107391054,0.336144484138884
"p11",0.284181357209864,0.289250350987081
"p11",0.105621142802778,0.100664405250102
"p11",0.088082218702686,0.000553662229831386
"p11",0.0480942974927093,0.00474316066588765
"p11",0.0898549766260624,0.0675888628808846
"p11",0.151882384424338,0.18641165948901
"p11",0.171710205002649,0.201610467010425
"p11",0.257559412559378,0.168817466748743
"p11",0.144208634982211,0.196150520057504
"p11",0.166562337478998,0.271874104631304
"p11",0.225494156101546,0.224282824945871
"p11",0.250344055706319,0.169289760792017
"p11",0.17770106637276,0.255120241169508
"p11",0.154555000194144,0.143795133578937
"p11",0.0796922797865373,0.959338892618475
"p11",0.0298890444745374,0.925188065079886
"p11",0.45596474326843,0.996567828607097
"p11",0.0919769960709512,0.187405692402689
"p11",0.107458615989232,0.124108651047735
"p11",0.0768436654485538,0.151592079560383
"p11",0.0676079600220568,0.181042640642531
"p11",0.845827423004845,0.00633036272410736
"p11",0.852955661613894,0.014786293440222
"p11",0.857275988358963,0.0112284521528719
"p11",0.119635937226388,0.984436513344535
"p11",0.102299518684644,0.984072864663971
"p11",0.154395474150192,0.923660895896976
"p11",0.192508676452879,0.906393215624816
"p11",0.175339142433985,0.936696226637633
"p11",0.1390001387903,0.999235630363091
"p11",0.102185525319366,0.996001868080006
"p11",0.19300249485053,0.979363546467639
"p11",0.163030188480513,0.902720236239164
"p11",0.160691523422612,0.975965125348208
"p11",0.515918486587254,0.162399607400009
"p11",0.50901024705788,0.260980479159193
"p11",0.425639647910377,0.165403167775981
"p11",0.500064676734727,0.145670366126886
"p11",0.507631368797606,0.128019649908155
"p11",0.49374135270303,0.55929922413613
"p11",0.404254016996702,0.568465678363767
"p11",0.426278661099753,0.55681039647636
"p11",0.448926602487885,0.434501667802144
"p11",0.47656674575418,0.576648397949114
"p11",0.422353237929259,0.581100112094855
"p11",0.503313726522533,0.558373410676791
"p11",0.43692701877903,0.479320490522346
"p11",0.471234524395887,0.629504263512182
"p11",0.00245620763977794,0.395604308926502
"p11",0.0130228123526877,0.315166919858373
"p11",0.00145078350999039,0.357126768847383
"p11",0.0333506343489078,0.71620448290542
"p11",0.0154547501296528,0.691812845013026
"p11",0.0852183728168977,0.236259404150944
"p11",0.44897130876967,0.962589644623922
"p11",0.610318521661591,0.992880572166411
"p11",0.486524767529314,0.979605782750312
"p11",0.475090420545577,0.964803740862677
"p11",0.565909055768805,0.997619967319161
"p11",0.43807353463449,0.934302776901567
"p11",0.513836096266811,0.993777217518788
"p12",0.774777120483014,0.69553289662679
"p12",0.76532726201094,0.67434291617103
"p12",0.725248103150685,0.601856853224386
"p12",0.758526315733705,0.67013838871295
"p12",0.778818099270347,0.650865551639862
"p12",0.747924125455604,0.64963206275093
"p12",0.74815678673579,0.623827867335564
"p12",0.754632604701269,0.692362845122331
"p12",0.79147940127831,0.639068107308105
"p12",0.749841787057167,0.615510677227584
"p12",0.750938843259396,0.656112905194379
"p12",0.774249598053965,0.639321305478181
"p12",0.456190213910283,0.375962209799512
"p12",0.427036745563936,0.396608972227249
"p12",0.389604164226691,0.374906005145284
"p12",0.429364145240231,0.386869502434468
"p12",0.455945480610343,0.339236253417026
"p12",0.448098576006836,0.392050569808176
"p12",0.494375365294252,0.378310994663935
"p12",0.41536458274461,0.412396052176446
"p12",0.469886706303812,0.375007499069787
"p12",0.455519665091041,0.402211547919314
"p12",0.609943492931799,0.756380130928195
"p12",0.558083395920748,0.702219243113131
"p12",0.593687667368119,0.660777569665848
"p12",0.534265121362668,0.666517995523298
"p12",0.617273865023808,0.655292568701182
"p12",0.603073678470687,0.710545861489458
"p12",0.609379059444748,0.676671554729108
"p12",0.591130075044662,0.690385175835506
"p12",0.562843483303093,0.660533395742725
"p12",0.580442924811588,0.682933174531841
"p12",0.259282252948638,0.0135129315603557
"p12",0.877723232392214,0.849808138858087
"p12",0.868559438976798,0.863728608157857
"p12",0.848659804826213,0.839606055473028
"p12",0.819380601483334,0.834226918437472
"p12",0.878414915859455,0.830280922026762
"p12",0.855881999866722,0.829908008100655
"p12",0.914150434990993,0.894828563833944
"p12",0.924636481360773,0.82163260618613
"p12",0.856955074384733,0.828847070920852
"p12",0.70956623842385,0.348835672501962
"p12",0.68257752019611,0.353913398563163
"p12",0.651029878539166,0.389037008516506
"p12",0.686692945799749,0.397206493111685
"p12",0.681843482178568,0.360009648252178
"p12",0.689851091230492,0.392379139022238
"p12",0.664979296060127,0.426858908515084
"p12",0.701516247961254,0.364535201912978
"p12",0.65545424155487,0.38308266340492
"p12",0.695771097104108,0.373190343374513
"p12",0.664032827920439,0.35531231594272
"p12",0.678472543303362,0.332513216916607
"p12",0.710188627766484,0.377019289486906
"p12",0.690646706439364,0.406788431394723
"p12",0.138868551439196,0.618119773453304
"p12",0.144140100604282,0.604832497460649
"p12",0.132276366201278,0.663848321475423
"p12",0.181174871596828,0.57589808431601
"p12",0.151812880413164,0.669979453702689
"p12",0.155860746907527,0.660507189648281
"p12",0.150902511448782,0.597428539134896
"p12",0.183834017327014,0.682856239590119
"p12",0.139939913389573,0.628454677382631
"p12",0.14981075774225,0.687870325146579
"p12",0.201438575489111,0.613483023194771
"p12",0.193828149109903,0.718496480252555
"p12",0.751996534079659,0.65169356625152
"p12",0.763849177112655,0.579702451651422
"p12",0.766859246329328,0.583331748013534
"p12",0.756419858543632,0.607643300243791
"p12",0.754885033955522,0.578131246714671
"p12",0.787205364508823,0.591759025026925
"p12",0.669375247453124,0.925707450058558
"p12",0.722465480685052,0.990988791450567
"p12",0.693840604366942,0.916228181318826
"p12",0.632729674647795,0.942330500031588
"p12",0.743627456207499,0.915194234293305
"p12",0.703817963632222,0.929413786698742
"p12",0.73368566396543,0.897664950432158
"p12",0.744594326709643,0.907654856050253
"p12",0.697789948482125,0.864040362764167
"p12",0.743110131477512,0.911994769582441
"p12",0.730300559824231,0.84802535308908
"p12",0.700289749235953,0.872017934250644
"p12",0.412440813035621,0.675787327709139
"p12",0.461872786670708,0.735209609598595
"p12",0.486721018951951,0.692648511188078
"p12",0.422716136701487,0.661739310331717
"p12",0.475191632541553,0.67962570960968
"p12",0.477128443517025,0.667593205817791
"p12",0.470176695566084,0.746364121203087
"p12",0.446847901608305,0.645571344241259
"p12",0.442045402005823,0.652209317177934
"p12",0.48261693963009,0.738396574162106
"p12",0.440898777633322,0.7791072050275
"p12",0.455597357563006,0.748701211763411
"p12",0.467988333860076,0.812961227573457
"p12",0.428433057314583,0.778128056571748
"p12",0.478468213226845,0.747970387811742
"p12",0.466802404226899,0.791569582325146
"p12",0.479730118212929,0.77253770216002
"p12",0.498686015051477,0.736808146187745
"p12",0.458354401694003,0.684793489909856
"p12",0.443695664535405,0.759501036448064
"p12",0.502370954080754,0.783486465061388
"p12",0.488985340888192,0.798769405117098
"p12",0.664442275285365,0.435669139897115
"p12",0.680711259070583,0.437653861059722
"p12",0.706084158905458,0.379890748717884
"p12",0.680226752517628,0.365384829738423
"p12",0.67118143554041,0.36960755946303
"p12",0.667588692747549,0.361270347483825
"p12",0.727909986414093,0.351420349708276
"p12",0.705934297674428,0.370424531363419
"p12",0.722091850866754,0.403235917497055
"p12",0.721738917332598,0.35891901648432
"p12",0.741065903833339,0.379184090552535
"p12",0.618810222621257,0.326418487115641
"p12",0.864390559052527,0.94614162982462
"p12",0.853405510189849,0.97185910918512
"p12",0.864681358026552,0.974200424036008
"p12",0.880941464107867,0.991494612976098
"p12",0.862102104653428,0.936400873778263
"p12",0.932407140361366,0.981608086933756
"p12",0.924233976951062,0.989308587353585
"p12",0.899162828793521,0.979256939360122
"p12",0.238213897695478,0.392996990028789
"p12",0.147845222173311,0.369151868140621
"p12",0.146814494519084,0.437800953068456
"p12",0.140067133485575,0.381231977372917
"p12",0.160049720919284,0.33101404729866
"p12",0.20736556194603,0.426050746727804
"p12",0.175558176231217,0.347129045424641
"p12",0.196538717765009,0.359278980971953
"p13",0.275365663092022,0.581505611621885
"p13",0.283694606757476,0.578897924849504
"p13",0.31048033648729,0.645399525000255
"p13",0.291170392631484,0.632659186608781
"p13",0.319711815910812,0.614040603088201
"p13",0.272547740003997,0.59415371239087
"p13",0.280662809657512,0.575124828815172
"p13",0.296904533578785,0.554064399632962
"p13",0.287633782764016,0.594769620774528
"p13",0.291640854755822,0.585008250821671
"p13",0.291521205466034,0.599672259949065
"p13",0.277489257163749,0.561606531502565
"p13",0.335598472706767,0.59290515900446
"p13",0.138078836421124,0.564412449572254
"p13",0.130409838601035,0.593158124542562
"p13",0.151982614604439,0.525197439630917
"p13",0.146646177965462,0.537039402072789
"p13",0.137901026321614,0.561539531830387
"p13",0.129870451173262,0.59061615146315
"p13",0.168629858811685,0.542701355854389
"p13",0.113789173086892,0.559649156356413
"p13",0.144126483977276,0.580723977958636
"p13",0.775803628883003,0.438134731548958
"p13",0.789947164058693,0.447413014145705
"p13",0.796393626379564,0.418650250749032
"p13",0.773188006386555,0.476656384715595
"p13",0.761909170654658,0.464400991906802
"p13",0.800816047719654,0.487023730362802
"p13",0.805343241608428,0.476897284696645
"p13",0.777083754239276,0.467071427212633
"p13",0.807325820547653,0.502987399695135
"p13",0.75569779836436,0.444742533021832
"p13",0.820027279372406,0.477362603306525
"p13",0.801409798586691,0.442055584771343
"p13",0.823831252525098,0.45450522512453
"p13",0.786845575525628,0.482227010516481
"p13",0.788255356566188,0.489709368225525
"p13",0.789621155380874,0.474906070784121
"p13",0.394846178332879,0.498392154489376
"p13",0.457489614076318,0.487857383246083
"p13",0.441830153597469,0.512523146965581
"p13",0.446645599086718,0.44164291054257
"p13",0.437644196879534,0.470578752708524
"p13",0.462341008306705,0.52691458175008
"p13",0.443216382374695,0.480763917296695
"p13",0.444203852003313,0.429965922462931
"p13",0.473689772122973,0.514426074892973
"p13",0.473619875695879,0.439175940436557
"p13",0.455182434318375,0.471745160406244
"p13",0.191239185115649,0.998212488836741
"p13",0.199367460106973,0.99762461461443
"p13",0.179032401689894,0.999002237066703
"p13",0.166409660958281,0.986383666237103
"p13",0.236132435979042,0.765773845232539
"p13",0.171928570798267,0.759484356478408
"p13",0.194302067562562,0.817725362762144
"p13",0.221733891901386,0.783738201838083
"p13",0.185334186348732,0.779338498371948
"p13",0.219116263225181,0.775137348956081
"p13",0.230780128303776,0.777948426051315
"p13",0.229725581542749,0.751930303228219
"p13",0.246660435143062,0.8098448816886
"p13",0.218269114893446,0.813804742084617
"p13",0.178691729390415,0.577162677761912
"p13",0.196978145270069,0.604593984910834
"p13",0.193141783018543,0.560921115794485
"p13",0.183701981851697,0.601574909960588
"p13",0.169838081676342,0.558301584947878
"p13",0.162204818898158,0.611684211399172
"p13",0.152136010370628,0.624139993640489
"p13",0.164356969250939,0.617360023107379
"p13",0.0246266007500632,0.540107396134857
"p13",0.0208161824899619,0.54955912027535
"p13",0.0511676302218633,0.496062471151959
"p13",0.0181121897720629,0.541556494643221
"p13",0.0137410881087094,0.515005288262023
"p13",0.0942311072423218,0.672333189216068
"p13",0.0990558891125253,0.727437681050112
"p13",0.125587237110357,0.734065149994317
"p13",0.104036166827313,0.663875278186347
"p13",0.111677628339415,0.712804345488722
"p13",0.0793879611335633,0.712337257537227
"p13",0.109527968245889,0.728461932833721
"p13",0.114701196420833,0.696738147136642
"p13",0.0511152449396656,0.67967295395809
"p13",0.486661271797673,0.833264315196466
"p13",0.454004668802785,0.889716450581003
"p13",0.457725242733002,0.824977796649347
"p13",0.485067592724603,0.860680927244083
"p13",0.468874660357576,0.873109453591867
"p13",0.485454515289054,0.839685925751493
"p13",0.487378783682149,0.854775366175453
"p13",0.470326765985481,0.833114731556854
"p13",0.466115594466818,0.798472768259291
"p13",0.431962030650141,0.847961061961743
"p13",0.0138511201142693,0.327811792891444
"p13",0.0207064169912377,0.289550174228063
"p13",0.167011938863398,0.987315523780818
"p13",0.1608415530502,0.991814545693433
"p13",0.570684072914212,0.302623427379533
"p13",0.57800373113867,0.308927903146516
"p13",0.537367341010247,0.272103055003147
"p13",0.565312850589878,0.339643613224128
"p13",0.549860134642306,0.321039756103031
"p13",0.583903885613953,0.293933987199742
"p13",0.585254500527464,0.295201851431389
"p13",0.563528561291343,0.294861679817866
"p13",0.51589350132901,0.299666775819347
"p13",0.552313942972348,0.280081505097988
"p13",0.595255248055843,0.307248167101662
"p13",0.557335557192584,0.26302027420477
"p14",0.724882062277999,0.904929330497077
"p14",0.73929147499623,0.856622777832417
"p14",0.698721995469078,0.847112539407853
"p14",0.683843479412085,0.860331151339748
"p14",0.720140728625563,0.868163284568682
"p14",0.705860655599448,0.876206682808279
"p14",0.723534878849275,0.901797484483241
"p14",0.753598972272324,0.8785264250279
"p14",0.717775097711366,0.885428278051114
"p14",0.978062206628587,0.961083224961606
"p14",0.837158204791534,0.605485900795288
"p14",0.853971407742837,0.627761633470549
"p14",0.820020512922377,0.609519656658561
"p14",0.826147963191069,0.593549666561193
"p14",0.805836190359563,0.610690969089013
"p14",0.836162679630669,0.638285412362643
"p14",0.739429403448298,0.616087051971771
"p14",0.752185992433035,0.630798311317775
"p14",0.743702098143042,0.620350262512495
"p14",0.1621374145156,0.568804934804933
"p14",0.0773021389198315,0.507650767083322
"p14",0.125170744315072,0.581054719494507
"p14",0.106342470148803,0.536401749877226
"p14",0.149250731199669,0.489515466736716
"p14",0.0753971469672886,0.478515391103451
"p14",0.0984172668561363,0.488585413056233
"p14",0.0708808082384516,0.501695681326346
"p14",0.991393222354133,0.805328483935442
"p14",0.996566734233247,0.821499616468722
"p14",0.872262674719216,0.286241998850872
"p14",0.928233700928139,0.346419341776546
"p14",0.898024824039395,0.2655695901634
"p14",0.926410877379779,0.280777294028367
"p14",0.672763025754866,0.794016618553701
"p14",0.704939974717414,0.738322522808663
"p14",0.666843599400033,0.786893206030639
"p14",0.639284374611869,0.847207963274287
"p14",0.647340315896825,0.794285596383041
"p14",0.349827824299417,0.91014500836664
"p14",0.358565356575709,0.816946449261326
"p14",0.287507650809458,0.804475159964213
"p14",0.352572666972759,0.843568403721011
"p14",0.316326292340535,0.765307060503822
"p14",0.32330922223075,0.751211584215953
"p14",0.285044984241259,0.84521664905894
"p14",0.785453079473023,0.0291252967757293
"p14",0.876392193049968,0.00176327619876143
"p14",0.813077267553481,0.00310737756287943
"p14",0.898887060919037,0.0125564968637854
"p14",0.910085709750066,0.0474701880144983
"p14",0.884726321258588,0.0325123824598747
"p14",0.850912401130195,0.0304431138158717
"p14",0.595021947327779,0.607694715993508
"p14",0.655560252274776,0.68145480280452
"p14",0.650842351409191,0.615852812381003
"p14",0.677194241031134,0.629763177855408
"p14",0.604372079176312,0.629073479333203
"p14",0.706965262903022,0.538540573950039
"p14",0.984653620173186,0.454887199323235
"p14",0.812318570227859,0.219220215811883
"p14",0.909177606050703,0.221928130978992
"p14",0.873091352779074,0.16171292262058
"p14",0.853848213254445,0.225068127553248
"p14",0.831484383162081,0.224366125476612
"p14",0.80664080152633,0.194780881882453
"p14",0.873211385918692,0.217491450557643
"p14",0.886736202907318,0.180072202512963
"p14",0.877598378583459,0.226814125517181
"p14",0.802505334902952,0.189941569771486
"p14",0.897036671607335,0.192428394026895
"p14",0.932348060942717,0.0106841705056963
"p14",0.81903158018908,0.0719886002916048
"p14",0.870520599001076,0.108122815039968
"p14",0.943628881501496,0.0762252060032949
"p14",0.868694136618946,0.0977161421573921
"p14",0.91631214900488,0.109164878361173
"p14",0.776017153480648,0.0508756861712759
"p14",0.897295925250281,0.0531095208583227
"p14",0.929128330041161,0.075472493238225
"p14",0.117465784443364,0.994203556708047
"p14",0.0971221791734428,0.953207748078042
"p14",0.032825875161314,0.281173292290728
"p14",0.00133724028934129,0.237289440161269
"p14",0.0242849838420318,0.189370613442985
"p14",0.0269545969720081,0.182876372776034
"p14",0.025194546615466,0.33405443912537
"p14",0.274056184487721,0.512295150359621
"p14",0.25538823562338,0.498117383481109
"p14",0.293244986326603,0.503310481506738
"p14",0.238286031669488,0.519996382524816
"p14",0.261196482987579,0.522463350323151
"p14",0.280164739669458,0.399142016700925
"p14",0.472388246907098,0.99973078487336
"p14",0.813194655652585,0.658142237939483
"p14",0.763886077469358,0.630114593728379
"p14",0.722694183453975,0.584641446532227
"p14",0.778917083405003,0.610133868274266
"p14",0.843531702401853,0.616027239396151
"p14",0.805933946998949,0.620587612144357
"p14",0.711364162771037,0.603444521930007
"p14",0.816398197796174,0.545712569690024
"p14",0.216801457676745,0.242142373701954
"p14",0.278720527568345,0.246859875369079
"p14",0.231655759109993,0.248361864533667
"p14",0.232007369963694,0.236384894358641
"p14",0.268972223942095,0.271104714435342
"p14",0.259127558230804,0.274268115071276
"p14",0.209208190344613,0.180625277286582
"p14",0.259094418251354,0.21815063296935
"p14",0.199476809543341,0.226975839784767
"p14",0.243366851167523,0.26474000451771
"p14",0.287139481620568,0.598451766826477
"p14",0.308204576255808,0.67542172890656
"p14",0.29449535034431,0.625522811344513
"p14",0.328871310032435,0.61933152526576
"p14",0.205321398722409,0.654700266367774
"p14",0.288599590579261,0.647929303086408
"p14",0.301677863061336,0.648394531110159
"p14",0.225836926372102,0.0332463298557492
"p14",0.303819127669592,0.0436232072184412
"p14",0.27890880000594,0.0256040628251935
"p14",0.233980716295478,0.059523372875951
"p14",0.297895399979306,0.0180035769935028
"p14",0.210245293887751,0.0447775683185341
"p14",0.341443921765539,0.0154732999660278
"p14",0.287673495337601,0.00262163989975589
"p14",0.00694233656460308,0.999264516584045
"p14",0.0771968004046403,0.922336355687128
"p14",0.0863856482806304,0.956816438721473
"p14",0.0248966947430054,0.9649623585917
"p14",0.811882258453944,0.630024322469758
"p14",0.815465943043107,0.677687923395476
"p14",0.771665569333182,0.6777560823087
